"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs"
"53019","53019","txn","","","Amphisaurus","replaced by","38637","genus","Anchisaurus","181611","7819","extinct","5"
"54160","54160","txn","","","Megadactylus","replaced by","38637","genus","Anchisaurus","181611","30861","extinct","5"
"38649","38649","txn","","","Riojasaurus","","38649","genus","Riojasaurus","181612","13920","extinct","2"
"56587","56587","txn","","","Strenusaurus","subjective synonym of","38649","genus","Riojasaurus","181612","13920","extinct","2"
"56613","56613","txn","","","Eucnemesaurus","","56613","genus","Eucnemesaurus","181612","14536","extinct","4"
"55002","55002","txn","","","Aliwalia","subjective synonym of","56613","genus","Eucnemesaurus","181612","9279","extinct","4"
"519380","519380","txn","","","Wudingloong","","519380","genus","Wudingloong","181611","94599","extinct","1"
"38641","38641","txn","","","Lufengosaurus","","38641","genus","Lufengosaurus","56621","12539","extinct","28"
"242728","242728","txn","","","Leyesaurus","","242728","genus","Leyesaurus","56621","42432","extinct","1"
"68583","68583","txn","","","Coloradisaurus","","68583","genus","Coloradisaurus","56621","15136","extinct","2"
"38642","38642","txn","","","Massospondylus","","38642","genus","Massospondylus","56621","9842","extinct","80"
"110385","110385","txn","","","Pradhania","","110385","genus","Pradhania","56621","25610","extinct","1"
"117149","117149","txn","","","Glacialisaurus","","117149","genus","Glacialisaurus","56621","26326","extinct","1"
"146361","146361","txn","","","Adeopapposaurus","","146361","genus","Adeopapposaurus","56621","29824","extinct","2"
"172910","172910","txn","","","Ignavusaurus","","172910","genus","Ignavusaurus","56621","34260","extinct","2"
"391215","391215","txn","","","Ngwevu","","391215","genus","Ngwevu","56621","69682","extinct","1"
"171910","171910","txn","","","Sarahsaurus","","171910","genus","Sarahsaurus","56621","34012","extinct","2"
"464563","464563","txn","","","Mbiresaurus","","464563","genus","Mbiresaurus","38633","83255","extinct","4"
"174084","174084","txn","","","Pachysuchus","nomen dubium","38633","unranked clade","Sauropodomorpha","38633","43938","extinct","1"
"133333","133333","txn","","","Thotobolosaurus","nomen nudum","38633","unranked clade","Sauropodomorpha","38633","28154","extinct","0"
"243372","243372","txn","","","Pampadromaeus","","243372","genus","Pampadromaeus","66746","42509","extinct","3"
"242719","242719","txn","","","Chromogisaurus","","242719","genus","Chromogisaurus","66746","42426","extinct","1"
"68123","68123","txn","","","Saturnalia","","68123","genus","Saturnalia","66746","7097","extinct","3"
"142533","142533","txn","","","Panphagia","","142533","genus","Panphagia","66746","29302","extinct","1"
"65099","65099","txn","","","Ruehleia","","65099","genus","Ruehleia","54157","12994","extinct","1"
"62958","62958","txn","","","Unaysaurus","","62958","genus","Unaysaurus","54157","11929","extinct","1"
"443778","443778","txn","","","Issi","","443778","genus","Issi","54157","78483","extinct","1"
"56593","56593","txn","","","Plateosauravus","","56593","genus","Plateosauravus","54157","29483","extinct","2"
"38644","38644","txn","","","Plateosaurus","","38644","genus","Plateosaurus","54157","23495","extinct","36"
"38645","38645","txn","","","Sellosaurus","subjective synonym of","38644","genus","Plateosaurus","54157","16920","extinct","36"
"66538","66538","txn","","","Platysaurus","subjective synonym of","38644","genus","Plateosaurus","54157","13854","extinct","36"
"173567","173567","txn","","","Xixiposaurus","","173567","genus","Xixiposaurus","54157","34475","extinct","1"
"38639","38639","txn","","","Coloradia","","38639","genus","Coloradia","54157","13923","extinct","0"
"67772","67772","txn","IF","","Navahopus","","67772","genus","Navahopus","54157","14491","extinct","4"
"423011","423011","txn","","","Kholumolumo","","423011","genus","Kholumolumo","38633","72974","extinct","1"
"133289","133289","txn","IF","","Pseudotrisauropus","","133289","genus","Pseudotrisauropus","56626","28154","extinct","6"
"133276","133276","txn","IF","","Trichristolopus","","133276","genus","Trichristolopus","56626","28154","extinct","1"
"515784","515784","txn","","","Huayracursor","","515784","genus","Huayracursor","38633","93251","extinct","1"
"64391","64391","txn","","","Efraasia","","64391","genus","Efraasia","38633","17407","extinct","5"
"153775","153775","txn","","","Asylosaurus","","153775","genus","Asylosaurus","38633","30681","extinct","1"
"347521","347521","txn","","","Buriolestes","","347521","genus","Buriolestes","38633","60786","extinct","1"
"370985","370985","txn","","","Bagualosaurus","","370985","genus","Bagualosaurus","460116","65762","extinct","1"
"57463","57463","txn","","","Pachyspondylus","nomen dubium","38634","unranked clade","Prosauropoda","38634","9842","extinct","2"
"37846","37846","txn","","","Fulengia","nomen dubium","38634","unranked clade","Prosauropoda","38634","9301","extinct","1"
"77113","77113","txn","IF","","Tetrasauropus","","77113","genus","Tetrasauropus","38634","28154","extinct","5"
"57461","57461","txn","","","Leptospondylus","nomen dubium","38634","unranked clade","Prosauropoda","38634","9842","extinct","2"
"65094","65094","txn","","","Pachysaurops","nomen dubium","38634","unranked clade","Prosauropoda","38634","12994","extinct","0"
"68585","68585","txn","","","Yimenosaurus","","68585","genus","Yimenosaurus","38634","15137","extinct","1"
"54158","54158","txn","","","Dimodosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","23796","extinct","4"
"56720","56720","txn","","","Hortalotarsus","nomen dubium","38634","unranked clade","Prosauropoda","38634","9844","extinct","0"
"56672","56672","txn","","","Dromicosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","14536","extinct","0"
"56670","56670","txn","","","Aetonyx","nomen dubium","38634","unranked clade","Prosauropoda","38634","9841","extinct","0"
"38636","38636","txn","","","Ammosaurus","","38636","genus","Ammosaurus","38635","12251","extinct","3"
"52834","52834","txn","","","Yaleosaurus","subjective synonym of","38636","genus","Ammosaurus","38635","29483","extinct","3"
"133281","133281","txn","IF","","Senqutrisauropus","","133281","genus","Senqutrisauropus","38635","28154","extinct","1"
"56666","56666","txn","","","Gyposaurus","","56666","genus","Gyposaurus","38635","9841","extinct","9"
"133467","133467","txn","IF","","Megatrisauropus","","133467","genus","Megatrisauropus","38635","28154","extinct","0"
"268200","268200","txn","","","Actiosaurus","","268200","genus","Actiosaurus","38635","46686","extinct","1"
"38720","38720","txn","","","Tawasaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","25948","extinct","1"
"131588","131588","txn","IF","","Barrancapus","","131588","genus","Barrancapus","38634","28129","extinct","2"
"77385","77385","txn","IF","","Pseudotetrasauropus","","77385","genus","Pseudotetrasauropus","38634","28154","extinct","12"
"65093","65093","txn","","","Pachysauriscus","nomen dubium","38634","unranked clade","Prosauropoda","38634","44848","extinct","0"
"64089","64089","txn","IF","","Otozoum","","64089","genus","Otozoum","68025","23649","extinct","26"
"77379","77379","txn","I","","Kalosauropus","","77379","genus","Kalosauropus","68025","28154","extinct","3"
"131586","131586","txn","IF","","Evazoum","","131586","genus","Evazoum","68025","65679","extinct","11"
"56602","56602","txn","","","Orinosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","14156","extinct","0"
"56620","56620","txn","","","Gryponyx","nomen dubium","38634","unranked clade","Prosauropoda","38634","9841","extinct","1"
"57404","57404","txn","","","Gresslyosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","34081","extinct","8"
"64741","64741","txn","","","Dinosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","34082","extinct","8"
"57408","57408","txn","","","Pachysaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","16920","extinct","4"
"56616","56616","txn","","","Gigantoscelus","nomen dubium","38634","unranked clade","Prosauropoda","38634","61486","extinct","1"
"399457","399457","txn","IF","","Rotodactylopus","","399457","genus","Rotodactylopus","38634","28154","extinct","1"
"64395","64395","txn","","","Agrosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","53449","extinct","1"
"56598","56598","txn","","","Aristosaurus","nomen dubium","38634","unranked clade","Prosauropoda","38634","14534","extinct","0"
"378959","378959","txn","","","Macrocollum","","378959","genus","Macrocollum","378958","67405","extinct","2"
"243276","243276","txn","","","Jaklapallisaurus","","243276","genus","Jaklapallisaurus","378958","42497","extinct","2"
"141640","141640","txn","IF","","Trimabus","","141640","genus","Trimabus","38505","29189","extinct","0"
"141556","141556","txn","IF","","Parachirotherium","","141556","genus","Parachirotherium","38505","62983","extinct","6"
"85798","85798","txn","IF","","Dinosaurichnium","subjective synonym of","141556","genus","Parachirotherium","38505","44929","extinct","6"
"519767","519767","txn","","","Ptychotherates","","519767","genus","Ptychotherates","519766","94669","extinct","1"
"56549","56549","txn","","","Thecospondylus","nomen dubium","38505","unranked clade","Saurischia","38505","9792","extinct","1"
"85807","85807","txn","I","","Saurischichnus","","85807","genus","Saurischichnus","38505","29902","extinct","1"
"133367","133367","txn","IF","","Neotrisauropus","","133367","genus","Neotrisauropus","276209","28154","extinct","1"
"133335","133335","txn","IF","","Deuterotrisauropus","","133335","genus","Deuterotrisauropus","276209","28154","extinct","1"
"133287","133287","txn","IF","","Anatrisauropus","","133287","genus","Anatrisauropus","276209","28154","extinct","1"
"404569","404569","txn","IF","","Katosauropus","","404569","genus","Katosauropus","276209","70980","extinct","0"
"404567","404567","txn","IF","","Paragrallator","","404567","genus","Paragrallator","276209","70980","extinct","0"
"404574","404574","txn","IF","","Platytrisauropus","","404574","genus","Platytrisauropus","404559","70980","extinct","0"
"133354","133354","txn","IF","","Tritotrisauropus","","133354","genus","Tritotrisauropus","404559","28154","extinct","1"
"391702","391702","txn","","","Nhandumirim","","391702","genus","Nhandumirim","38505","69707","extinct","1"
"155317","155317","txn","IF","","Trihamus","","155317","genus","Trihamus","38505","40559","extinct","4"
"141790","141790","txn","IF","","Anticheiropus","","141790","genus","Anticheiropus","38505","30860","extinct","3"
"93704","93704","txn","IF","","Platypterna","","93704","genus","Platypterna","38505","40557","extinct","32"
"141796","141796","txn","IF","","Harpedactylus","subjective synonym of","93704","genus","Platypterna","38505","40557","extinct","32"
"141927","141927","txn","IF","","Calopus","subjective synonym of","93704","genus","Platypterna","38505","40557","extinct","32"
"38508","38508","txn","","","Staurikosaurus","","38508","genus","Staurikosaurus","38510","12492","extinct","2"
"105786","105786","txn","","","Teyuwasu","subjective synonym of","38508","genus","Staurikosaurus","38510","14773","extinct","2"
"38511","38511","txn","","","Herrerasaurus","","38511","genus","Herrerasaurus","38510","11823","extinct","11"
"66348","66348","txn","","","Frenguellisaurus","subjective synonym of","38511","genus","Herrerasaurus","38510","13756","extinct","11"
"38512","38512","txn","","","Ischisaurus","subjective synonym of","38511","genus","Herrerasaurus","38510","11823","extinct","11"
"172072","172072","txn","","","Sanjuansaurus","","172072","genus","Sanjuansaurus","38510","34067","extinct","1"
"399807","399807","txn","","","Gnathovorax","","399807","genus","Gnathovorax","38510","71101","extinct","1"
"68186","68186","txn","I","","Coelurosaurichnus","","68186","genus","Coelurosaurichnus","38505","7692","extinct","42"
"174878","174878","txn","","","Eodromaeus","","174878","genus","Eodromaeus","38505","34767","extinct","1"
"159718","159718","txn","","","Tawa","","159718","genus","Tawa","38505","31393","extinct","3"
"142971","142971","txn","I","","Toyamasauripus","","142971","genus","Toyamasauripus","52775","29368","extinct","2"
"68175","68175","txn","IF","","Gigantosauropus","nomen dubium","52775","unranked clade","Dinosauria","52775","5982","extinct","1"
"86618","86618","txn","F","","Youngoolithus","","86618","genus","Youngoolithus","171368","24214","extinct","1"
"68361","68361","txn","IF","","Mirsosauropus","nomen dubium","52775","unranked clade","Dinosauria","52775","69228","extinct","1"
"171394","171394","txn","F","","Paraelongatoolithus","","171394","genus","Paraelongatoolithus","65566","33958","extinct","1"
"67189","67189","txn","F","","Nanhsiungoolithus","","67189","genus","Nanhsiungoolithus","65566","14214","extinct","6"
"65567","65567","txn","F","","Spongioolithus","","65567","genus","Spongioolithus","65566","13291","extinct","0"
"455704","455704","txn","F","","Rodolphoolithus","","455704","genus","Rodolphoolithus","65566","81620","extinct","1"
"81056","81056","txn","F","","Ellipsoolithus","","81056","genus","Ellipsoolithus","65566","17741","extinct","1"
"67185","67185","txn","F","","Elongatoolithus","","67185","genus","Elongatoolithus","65566","14214","extinct","91"
"285523","285523","txn","F","","Undulatoolithus","","285523","genus","Undulatoolithus","65566","49418","extinct","2"
